CHR_UID,CHR_NAME,CAS,FRACTION,DU,WBODY,WGROUP,ECOLI_SINGLE,SC_WQC,TEMP_WQC,LT,GT,HD_METAL,TOXIC,TURBAP,DWS,IRR,LW,WH,ACUTE,CHRONIC,HH,PERSISTENT,UNITS,ATTAINS CAUSE_GROUP_NAME,ATTAINS CAUSE_ID,ADB_CAUSE_NO,Comments (SCB)
988,Total dissolved solids,,,MWWAL,,,,,,,,N,N,N,,,,,,,,,mg/l,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,1059,399,
988,Total dissolved solids,,,WWAL,,,,,,,,N,N,N,,,,,,,,,mg/l,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,1059,399,
1001,Endosulfan sulfate,1031-07-8,,ColdWAL,,,,,,,,N,Y,N,62,,,,,,40,,ug/l,PESTICIDES,460,211,
1001,Endosulfan sulfate,1031-07-8,,CoolWAL,,,,,,,,N,Y,N,62,,,,,,40,,ug/l,PESTICIDES,460,211,
1001,Endosulfan sulfate,1031-07-8,,HQColdWAL,,,,,,,,N,Y,N,62,,,,,,40,,ug/l,PESTICIDES,460,211,
1001,Endosulfan sulfate,1031-07-8,,MCWAL,,,,,,,,N,Y,N,62,,,,,,40,,ug/l,PESTICIDES,460,211,
1001,Endosulfan sulfate,1031-07-8,,MWWAL,,,,,,,,N,Y,N,62,,,,,,40,,ug/l,PESTICIDES,460,211,
1001,Endosulfan sulfate,1031-07-8,,WWAL,,,,,,,,N,Y,N,62,,,,,,40,,ug/l,PESTICIDES,460,211,
1003,Endrin,72-20-8,,ColdWAL,,,,,,,,N,Y,N,2,,,,0.086,0.036,0.03,,ug/l,PESTICIDES,462,213,
1003,Endrin,72-20-8,,CoolWAL,,,,,,,,N,Y,N,2,,,,0.086,0.036,0.03,,ug/l,PESTICIDES,462,213,
1003,Endrin,72-20-8,,HQColdWAL,,,,,,,,N,Y,N,2,,,,0.086,0.036,0.03,,ug/l,PESTICIDES,462,213,
1003,Endrin,72-20-8,,LAL,,,,,,,,N,Y,N,2,,,,0.086,,,,ug/l,PESTICIDES,462,213,
1003,Endrin,72-20-8,,MCWAL,,,,,,,,N,Y,N,2,,,,0.086,0.036,0.03,,ug/l,PESTICIDES,462,213,
1003,Endrin,72-20-8,,MWWAL,,,,,,,,N,Y,N,2,,,,0.086,0.036,0.03,,ug/l,PESTICIDES,462,213,
1003,Endrin,72-20-8,,WWAL,,,,,,,,N,Y,N,2,,,,0.086,0.036,0.03,,ug/l,PESTICIDES,462,213,
1004,Endrin aldehyde,7421-93-4,,ColdWAL,,,,,,,,N,Y,N,10.5,,,,,,1,,ug/l,PESTICIDES,463,214,
1004,Endrin aldehyde,7421-93-4,,CoolWAL,,,,,,,,N,Y,N,10.5,,,,,,1,,ug/l,PESTICIDES,463,214,
1004,Endrin aldehyde,7421-93-4,,HQColdWAL,,,,,,,,N,Y,N,10.5,,,,,,1,,ug/l,PESTICIDES,463,214,
1004,Endrin aldehyde,7421-93-4,,MCWAL,,,,,,,,N,Y,N,10.5,,,,,,1,,ug/l,PESTICIDES,463,214,
1004,Endrin aldehyde,7421-93-4,,MWWAL,,,,,,,,N,Y,N,10.5,,,,,,1,,ug/l,PESTICIDES,463,214,
1004,Endrin aldehyde,7421-93-4,,WWAL,,,,,,,,N,Y,N,10.5,,,,,,1,,ug/l,PESTICIDES,463,214,
1030,Ethylbenzene,100-41-4,,ColdWAL,,,,,,,,N,Y,N,700,,,,,,130,,ug/l,TOXIC ORGANICS,476,221,
1030,Ethylbenzene,100-41-4,,CoolWAL,,,,,,,,N,Y,N,700,,,,,,130,,ug/l,TOXIC ORGANICS,476,221,
1030,Ethylbenzene,100-41-4,,HQColdWAL,,,,,,,,N,Y,N,700,,,,,,130,,ug/l,TOXIC ORGANICS,476,221,
1030,Ethylbenzene,100-41-4,,MCWAL,,,,,,,,N,Y,N,700,,,,,,130,,ug/l,TOXIC ORGANICS,476,221,
1030,Ethylbenzene,100-41-4,,MWWAL,,,,,,,,N,Y,N,700,,,,,,130,,ug/l,TOXIC ORGANICS,476,221,
1030,Ethylbenzene,100-41-4,,WWAL,,,,,,,,N,Y,N,700,,,,,,130,,ug/l,TOXIC ORGANICS,476,221,
1064,Fluoranthene,206-44-0,,ColdWAL,,,,,,,,N,Y,N,1400,,,,,,20,,ug/l,TOXIC ORGANICS,553,232,
1064,Fluoranthene,206-44-0,,CoolWAL,,,,,,,,N,Y,N,1400,,,,,,20,,ug/l,TOXIC ORGANICS,553,232,
1064,Fluoranthene,206-44-0,,HQColdWAL,,,,,,,,N,Y,N,1400,,,,,,20,,ug/l,TOXIC ORGANICS,553,232,
1064,Fluoranthene,206-44-0,,MCWAL,,,,,,,,N,Y,N,1400,,,,,,20,,ug/l,TOXIC ORGANICS,553,232,
1064,Fluoranthene,206-44-0,,MWWAL,,,,,,,,N,Y,N,1400,,,,,,20,,ug/l,TOXIC ORGANICS,553,232,
1064,Fluoranthene,206-44-0,,WWAL,,,,,,,,N,Y,N,1400,,,,,,20,,ug/l,TOXIC ORGANICS,553,232,
1066,Fluorene,86-73-7,,ColdWAL,,,,,,,,N,Y,N,1400,,,,,,70,,ug/l,TOXIC ORGANICS,554,233,
1066,Fluorene,86-73-7,,CoolWAL,,,,,,,,N,Y,N,1400,,,,,,70,,ug/l,TOXIC ORGANICS,554,233,
1066,Fluorene,86-73-7,,HQColdWAL,,,,,,,,N,Y,N,1400,,,,,,70,,ug/l,TOXIC ORGANICS,554,233,
1066,Fluorene,86-73-7,,MCWAL,,,,,,,,N,Y,N,1400,,,,,,70,,ug/l,TOXIC ORGANICS,554,233,
1066,Fluorene,86-73-7,,MWWAL,,,,,,,,N,Y,N,1400,,,,,,70,,ug/l,TOXIC ORGANICS,554,233,
1066,Fluorene,86-73-7,,WWAL,,,,,,,,N,Y,N,1400,,,,,,70,,ug/l,TOXIC ORGANICS,554,233,
1104,Heptachlor,76-44-8,,ColdWAL,,,,,,,,N,Y,N,0.4,,,,0.52,0.0038,0.000059,,ug/l,PESTICIDES,602,244,
1104,Heptachlor,76-44-8,,CoolWAL,,,,,,,,N,Y,N,0.4,,,,0.52,0.0038,0.000059,,ug/l,PESTICIDES,602,244,
1104,Heptachlor,76-44-8,,HQColdWAL,,,,,,,,N,Y,N,0.4,,,,0.52,0.0038,0.000059,,ug/l,PESTICIDES,602,244,
1104,Heptachlor,76-44-8,,LAL,,,,,,,,N,Y,N,0.4,,,,0.52,,,,ug/l,PESTICIDES,602,244,
1104,Heptachlor,76-44-8,,MCWAL,,,,,,,,N,Y,N,0.4,,,,0.52,0.0038,0.000059,,ug/l,PESTICIDES,602,244,
1104,Heptachlor,76-44-8,,MWWAL,,,,,,,,N,Y,N,0.4,,,,0.52,0.0038,0.000059,,ug/l,PESTICIDES,602,244,
1104,Heptachlor,76-44-8,,WWAL,,,,,,,,N,Y,N,0.4,,,,0.52,0.0038,0.000059,,ug/l,PESTICIDES,602,244,
1105,Heptachlor epoxide,1024-57-3,,ColdWAL,,,,,,,,N,Y,N,0.2,,,,0.52,0.0038,0.00032,,ug/l,PESTICIDES,603,245,
1105,Heptachlor epoxide,1024-57-3,,CoolWAL,,,,,,,,N,Y,N,0.2,,,,0.52,0.0038,0.00032,,ug/l,PESTICIDES,603,245,
1105,Heptachlor epoxide,1024-57-3,,HQColdWAL,,,,,,,,N,Y,N,0.2,,,,0.52,0.0038,0.00032,,ug/l,PESTICIDES,603,245,
1105,Heptachlor epoxide,1024-57-3,,LAL,,,,,,,,N,Y,N,0.2,,,,0.52,,,,ug/l,PESTICIDES,603,245,"Deleted HH criteria for LAL. This pollutant is not persistent, thus it is not applicable. "
1105,Heptachlor epoxide,1024-57-3,,MCWAL,,,,,,,,N,Y,N,0.2,,,,0.52,0.0038,0.00032,,ug/l,PESTICIDES,603,245,
1105,Heptachlor epoxide,1024-57-3,,MWWAL,,,,,,,,N,Y,N,0.2,,,,0.52,0.0038,0.00032,,ug/l,PESTICIDES,603,245,
1105,Heptachlor epoxide,1024-57-3,,WWAL,,,,,,,,N,Y,N,0.2,,,,0.52,0.0038,0.00032,,ug/l,PESTICIDES,603,245,
1115,Hexachlorobenzene,118-74-1,,ColdWAL,,,,,,,,N,Y,N,1,,,,,,0.00079,Y,ug/l,PESTICIDES,607,246,
1115,Hexachlorobenzene,118-74-1,,CoolWAL,,,,,,,,N,Y,N,1,,,,,,0.00079,Y,ug/l,PESTICIDES,607,246,
1115,Hexachlorobenzene,118-74-1,,HQColdWAL,,,,,,,,N,Y,N,1,,,,,,0.00079,Y,ug/l,PESTICIDES,607,246,
1115,Hexachlorobenzene,118-74-1,,LAL,,,,,,,,N,Y,N,1,,,,,,0.00079,Y,ug/l,PESTICIDES,607,246,
1115,Hexachlorobenzene,118-74-1,,MCWAL,,,,,,,,N,Y,N,1,,,,,,0.00079,Y,ug/l,PESTICIDES,607,246,
1115,Hexachlorobenzene,118-74-1,,MWWAL,,,,,,,,N,Y,N,1,,,,,,0.00079,Y,ug/l,PESTICIDES,607,246,
1115,Hexachlorobenzene,118-74-1,,WWAL,,,,,,,,N,Y,N,1,,,,,,0.00079,Y,ug/l,PESTICIDES,607,246,
1118,Hexachlorobutadiene,87-68-3,,ColdWAL,,,,,,,,N,Y,N,4.5,,,,,,0.1,,ug/l,TOXIC ORGANICS,609,247,
1118,Hexachlorobutadiene,87-68-3,,CoolWAL,,,,,,,,N,Y,N,4.5,,,,,,0.1,,ug/l,TOXIC ORGANICS,609,247,
1118,Hexachlorobutadiene,87-68-3,,HQColdWAL,,,,,,,,N,Y,N,4.5,,,,,,0.1,,ug/l,TOXIC ORGANICS,609,247,
1118,Hexachlorobutadiene,87-68-3,,MCWAL,,,,,,,,N,Y,N,4.5,,,,,,0.1,,ug/l,TOXIC ORGANICS,609,247,
1118,Hexachlorobutadiene,87-68-3,,MWWAL,,,,,,,,N,Y,N,4.5,,,,,,0.1,,ug/l,TOXIC ORGANICS,609,247,
1118,Hexachlorobutadiene,87-68-3,,WWAL,,,,,,,,N,Y,N,4.5,,,,,,0.1,,ug/l,TOXIC ORGANICS,609,247,
34,Hexachlorocyclohexane (HCH)-Technical,608-73-1,,ColdWAL,,,,,,,,N,Y,N,,,,,,,0.1,,ug/l,,,,
34,Hexachlorocyclohexane (HCH)-Technical,608-73-1,,CoolWAL,,,,,,,,N,Y,N,,,,,,,0.1,,ug/l,,,,
34,Hexachlorocyclohexane (HCH)-Technical,608-73-1,,HQColdWAL,,,,,,,,N,Y,N,,,,,,,0.1,,ug/l,,,,
34,Hexachlorocyclohexane (HCH)-Technical,608-73-1,,MCWAL,,,,,,,,N,Y,N,,,,,,,0.1,,ug/l,,,,
34,Hexachlorocyclohexane (HCH)-Technical,608-73-1,,MWWAL,,,,,,,,N,Y,N,,,,,,,0.1,,ug/l,,,,
34,Hexachlorocyclohexane (HCH)-Technical,608-73-1,,WWAL,,,,,,,,N,Y,N,,,,,,,0.1,,ug/l,,,,
1121,Hexachlorocyclopentadiene,77-47-4,,ColdWAL,,,,,,,,N,Y,N,50,,,,,,4,,ug/l,TOXIC ORGANICS,613,251,
1121,Hexachlorocyclopentadiene,77-47-4,,CoolWAL,,,,,,,,N,Y,N,50,,,,,,4,,ug/l,TOXIC ORGANICS,613,251,
1121,Hexachlorocyclopentadiene,77-47-4,,HQColdWAL,,,,,,,,N,Y,N,50,,,,,,4,,ug/l,TOXIC ORGANICS,613,251,
1121,Hexachlorocyclopentadiene,77-47-4,,MCWAL,,,,,,,,N,Y,N,50,,,,,,4,,ug/l,TOXIC ORGANICS,613,251,
1121,Hexachlorocyclopentadiene,77-47-4,,MWWAL,,,,,,,,N,Y,N,50,,,,,,4,,ug/l,TOXIC ORGANICS,613,251,
1121,Hexachlorocyclopentadiene,77-47-4,,WWAL,,,,,,,,N,Y,N,50,,,,,,4,,ug/l,TOXIC ORGANICS,613,251,
1123,Hexachloroethane,67-72-1,,ColdWAL,,,,,,,,N,Y,N,25,,,,,,1,,ug/l,TOXIC ORGANICS,614,252,
1123,Hexachloroethane,67-72-1,,CoolWAL,,,,,,,,N,Y,N,25,,,,,,1,,ug/l,TOXIC ORGANICS,614,252,
1123,Hexachloroethane,67-72-1,,HQColdWAL,,,,,,,,N,Y,N,25,,,,,,1,,ug/l,TOXIC ORGANICS,614,252,
1123,Hexachloroethane,67-72-1,,MCWAL,,,,,,,,N,Y,N,25,,,,,,1,,ug/l,TOXIC ORGANICS,614,252,
1123,Hexachloroethane,67-72-1,,MWWAL,,,,,,,,N,Y,N,25,,,,,,1,,ug/l,TOXIC ORGANICS,614,252,
1123,Hexachloroethane,67-72-1,,WWAL,,,,,,,,N,Y,N,25,,,,,,1,,ug/l,TOXIC ORGANICS,614,252,
1185,Iron,,,ColdWAL,,,,,,,,N,Y,N,,,,,,1000,,,ug/l,,,,Added Iron  chronic criteria based on most recent EPA approved WQC
1185,Iron,,,CoolWAL,,,,,,,,N,Y,N,,,,,,1000,,,ug/l,,,,Added Iron  chronic criteria based on most recent EPA approved WQC
1185,Iron,,,HQColdWAL,,,,,,,,N,Y,N,,,,,,1000,,,ug/l,,,,Added Iron  chronic criteria based on most recent EPA approved WQC
1185,Iron,,,MCWAL,,,,,,,,N,Y,N,,,,,,1000,,,ug/l,,,,Added Iron  chronic criteria based on most recent EPA approved WQC
1185,Iron,,,MWWAL,,,,,,,,N,Y,N,,,,,,1000,,,ug/l,,,,Added Iron  chronic criteria based on most recent EPA approved WQC
1185,Iron,,,WWAL,,,,,,,,N,Y,N,,,,,,1000,,,ug/l,,,,Added Iron  chronic criteria based on most recent EPA approved WQC
1173,"Indeno[1,2,3-cd]pyrene",193-39-5,,ColdWAL,,,,,,,,N,Y,N,0.048,,,,,,0.013,,ug/l,PESTICIDES,641,259,
1173,"Indeno[1,2,3-cd]pyrene",193-39-5,,CoolWAL,,,,,,,,N,Y,N,0.048,,,,,,0.013,,ug/l,PESTICIDES,641,259,
1173,"Indeno[1,2,3-cd]pyrene",193-39-5,,HQColdWAL,,,,,,,,N,Y,N,0.048,,,,,,0.013,,ug/l,PESTICIDES,641,259,
1173,"Indeno[1,2,3-cd]pyrene",193-39-5,,MCWAL,,,,,,,,N,Y,N,0.048,,,,,,0.013,,ug/l,PESTICIDES,641,259,
1173,"Indeno[1,2,3-cd]pyrene",193-39-5,,MWWAL,,,,,,,,N,Y,N,0.048,,,,,,0.013,,ug/l,PESTICIDES,641,259,
1173,"Indeno[1,2,3-cd]pyrene",193-39-5,,WWAL,,,,,,,,N,Y,N,0.048,,,,,,0.013,,ug/l,PESTICIDES,641,259,
1199,Isophorone,78-59-1,,ColdWAL,,,,,,,,N,Y,N,368,,,,,,18000,,ug/l,TOXIC ORGANICS,653,262,
1199,Isophorone,78-59-1,,CoolWAL,,,,,,,,N,Y,N,368,,,,,,18000,,ug/l,TOXIC ORGANICS,653,262,
1199,Isophorone,78-59-1,,HQColdWAL,,,,,,,,N,Y,N,368,,,,,,18000,,ug/l,TOXIC ORGANICS,653,262,
1199,Isophorone,78-59-1,,MCWAL,,,,,,,,N,Y,N,368,,,,,,18000,,ug/l,TOXIC ORGANICS,653,262,
1199,Isophorone,78-59-1,,MWWAL,,,,,,,,N,Y,N,368,,,,,,18000,,ug/l,TOXIC ORGANICS,653,262,
1199,Isophorone,78-59-1,,WWAL,,,,,,,,N,Y,N,368,,,,,,18000,,ug/l,TOXIC ORGANICS,653,262,
1215,Lead,7439-92-1,Dissolved,ColdWAL,,,,,,,,Y,Y,N,0.015,5,0.1,,0.0139,0.000541,,,mg/l,METALS (OTHER THAN MERCURY),663,267,"Update IRR value based on most recent approved WQS, added fraction= Dissolved"
1215,Lead,7439-92-1,Dissolved,CoolWAL,,,,,,,,Y,Y,N,0.015,5,0.1,,0.0139,0.000541,,,mg/l,METALS (OTHER THAN MERCURY),663,267,"Update IRR value based on most recent approved WQS, added fraction= Dissolved"
1215,Lead,7439-92-1,Dissolved,HQColdWAL,,,,,,,,Y,Y,N,0.015,5,0.1,,0.0139,0.000541,,,mg/l,METALS (OTHER THAN MERCURY),663,267,"Update IRR value based on most recent approved WQS, added fraction= Dissolved"
1215,Lead,7439-92-1,Dissolved,LAL,,,,,,,,Y,Y,N,0.015,5,0.1,,0.0139,,,,mg/l,METALS (OTHER THAN MERCURY),663,267,"Update IRR value based on most recent approved WQS, added fraction= Dissolved"
1215,Lead,7439-92-1,Dissolved,MCWAL,,,,,,,,Y,Y,N,0.015,5,0.1,,0.0139,0.000541,,,mg/l,METALS (OTHER THAN MERCURY),663,267,"Update IRR value based on most recent approved WQS, added fraction= Dissolved"
1215,Lead,7439-92-1,Dissolved,MWWAL,,,,,,,,Y,Y,N,0.015,5,0.1,,0.0139,0.000541,,,mg/l,METALS (OTHER THAN MERCURY),663,267,"Update IRR value based on most recent approved WQS, added fraction= Dissolved"
1215,Lead,7439-92-1,Dissolved,WWAL,,,,,,,,Y,Y,N,0.015,5,0.1,,0.0139,0.000541,,,mg/l,METALS (OTHER THAN MERCURY),663,267,"Update IRR value based on most recent approved WQS, added fraction= Dissolved"
1235,Lindane,58-89-9,,ColdWAL,,,,,,,,N,Y,N,0.2,,,,0.95,,4.4,,ug/l,PESTICIDES,667,268,
1235,Lindane,58-89-9,,CoolWAL,,,,,,,,N,Y,N,0.2,,,,0.95,,4.4,,ug/l,PESTICIDES,667,268,
1235,Lindane,58-89-9,,HQColdWAL,,,,,,,,N,Y,N,0.2,,,,0.95,,4.4,,ug/l,PESTICIDES,667,268,
1235,Lindane,58-89-9,,LAL,,,,,,,,N,Y,N,0.2,,,,0.95,,,,ug/l,PESTICIDES,667,268,
1235,Lindane,58-89-9,,MCWAL,,,,,,,,N,Y,N,0.2,,,,0.95,,4.4,,ug/l,PESTICIDES,667,268,
1235,Lindane,58-89-9,,MWWAL,,,,,,,,N,Y,N,0.2,,,,0.95,,4.4,,ug/l,PESTICIDES,667,268,
1235,Lindane,58-89-9,,WWAL,,,,,,,,N,Y,N,0.2,,,,0.95,,4.4,,ug/l,PESTICIDES,667,268,
1249,Manganese,7439-96-5,Dissolved,ColdWAL,,,,,,,,Y,Y,N,,,,,1.881,1.04,,,mg/l,METALS (OTHER THAN MERCURY),692,273,Added fraction=Dissolved
1249,Manganese,7439-96-5,Dissolved,CoolWAL,,,,,,,,Y,Y,N,,,,,1.881,1.04,,,mg/l,METALS (OTHER THAN MERCURY),692,273,Added fraction=Dissolved
1249,Manganese,7439-96-5,Dissolved,HQColdWAL,,,,,,,,Y,Y,N,,,,,1.881,1.04,,,mg/l,METALS (OTHER THAN MERCURY),692,273,Added fraction=Dissolved
1249,Manganese,7439-96-5,Dissolved,LAL,,,,,,,,Y,Y,N,,,,,1.881,,,,mg/l,METALS (OTHER THAN MERCURY),692,273,Added fraction=Dissolved
1249,Manganese,7439-96-5,Dissolved,MCWAL,,,,,,,,Y,Y,N,,,,,1.881,1.04,,,mg/l,METALS (OTHER THAN MERCURY),692,273,Added fraction=Dissolved
1249,Manganese,7439-96-5,Dissolved,MWWAL,,,,,,,,Y,Y,N,,,,,1.881,1.04,,,mg/l,METALS (OTHER THAN MERCURY),692,273,Added fraction=Dissolved
1249,Manganese,7439-96-5,Dissolved,WWAL,,,,,,,,Y,Y,N,,,,,1.881,1.04,,,mg/l,METALS (OTHER THAN MERCURY),692,273,Added fraction=Dissolved
1263,m-Dichlorobenzene,541-73-1,,ColdWAL,,,,,,,,N,Y,N,469,,,,,,10,,ug/l,TOXIC ORGANICS,683,429,
1263,m-Dichlorobenzene,541-73-1,,CoolWAL,,,,,,,,N,Y,N,469,,,,,,10,,ug/l,TOXIC ORGANICS,683,429,
1263,m-Dichlorobenzene,541-73-1,,HQColdWAL,,,,,,,,N,Y,N,469,,,,,,10,,ug/l,TOXIC ORGANICS,683,429,
1263,m-Dichlorobenzene,541-73-1,,MCWAL,,,,,,,,N,Y,N,469,,,,,,10,,ug/l,TOXIC ORGANICS,683,429,
1263,m-Dichlorobenzene,541-73-1,,MWWAL,,,,,,,,N,Y,N,469,,,,,,10,,ug/l,TOXIC ORGANICS,683,429,
1263,m-Dichlorobenzene,541-73-1,,WWAL,,,,,,,,N,Y,N,469,,,,,,10,,ug/l,TOXIC ORGANICS,683,429,
1623,"1,4-Dichlorobenzene",106-46-7,,ColdWAL,,,,,,,,N,Y,N,75,,,,,,900,,ug/l,,,,"1,4-Dichlorobenze not previously included in spreadsheet. WQC added based on most recent NMAC WQC. "
1623,"1,4-Dichlorobenzene",106-46-7,,CoolWAL,,,,,,,,N,Y,N,75,,,,,,900,,ug/l,,,,"1,4-Dichlorobenze not previously included in spreadsheet. WQC added based on most recent NMAC WQC. "
1623,"1,4-Dichlorobenzene",106-46-7,,HQColdWAL,,,,,,,,N,Y,N,75,,,,,,900,,ug/l,,,,"1,4-Dichlorobenze not previously included in spreadsheet. WQC added based on most recent NMAC WQC. "
1623,"1,4-Dichlorobenzene",106-46-7,,MCWAL,,,,,,,,N,Y,N,75,,,,,,900,,ug/l,,,,"1,4-Dichlorobenze not previously included in spreadsheet. WQC added based on most recent NMAC WQC. "
1623,"1,4-Dichlorobenzene",106-46-7,,MWWAL,,,,,,,,N,Y,N,75,,,,,,900,,ug/l,,,,"1,4-Dichlorobenze not previously included in spreadsheet. WQC added based on most recent NMAC WQC. "
1623,"1,4-Dichlorobenzene",106-46-7,,WWAL,,,,,,,,N,Y,N,75,,,,,,900,,ug/l,,,,"1,4-Dichlorobenze not previously included in spreadsheet. WQC added based on most recent NMAC WQC. "
1283,Methyl bromide,74-83-9,,ColdWAL,,,,,,,,N,Y,N,49,,,,,,10000,,ug/l,PESTICIDES,712,280,
1283,Methyl bromide,74-83-9,,CoolWAL,,,,,,,,N,Y,N,49,,,,,,10000,,ug/l,PESTICIDES,712,280,
1283,Methyl bromide,74-83-9,,HQColdWAL,,,,,,,,N,Y,N,49,,,,,,10000,,ug/l,PESTICIDES,712,280,
1283,Methyl bromide,74-83-9,,MCWAL,,,,,,,,N,Y,N,49,,,,,,10000,,ug/l,PESTICIDES,712,280,
1283,Methyl bromide,74-83-9,,MWWAL,,,,,,,,N,Y,N,49,,,,,,10000,,ug/l,PESTICIDES,712,280,
1283,Methyl bromide,74-83-9,,WWAL,,,,,,,,N,Y,N,49,,,,,,10000,,ug/l,PESTICIDES,712,280,
1619,3-Methyl-4-chlorophenol,59-50-7,,ColdWAL,,,,,,,,N,Y,N,,,,,,,2000,,ug/l,,,,3-Methyl-4-chlorophenols not previously included in this spreadsheet. HH criteria updated based on most recent WQC in NMAC
1619,3-Methyl-4-chlorophenol,59-50-7,,CoolWAL,,,,,,,,N,Y,N,,,,,,,2000,,ug/l,,,,3-Methyl-4-chlorophenols not previously included in this spreadsheet. HH criteria updated based on most recent WQC in NMAC
1619,3-Methyl-4-chlorophenol,59-50-7,,HQColdWAL,,,,,,,,N,Y,N,,,,,,,2000,,ug/l,,,,3-Methyl-4-chlorophenols not previously included in this spreadsheet. HH criteria updated based on most recent WQC in NMAC
1619,3-Methyl-4-chlorophenol,59-50-7,,MCWAL,,,,,,,,N,Y,N,,,,,,,2000,,ug/l,,,,3-Methyl-4-chlorophenols not previously included in this spreadsheet. HH criteria updated based on most recent WQC in NMAC
1619,3-Methyl-4-chlorophenol,59-50-7,,MWWAL,,,,,,,,N,Y,N,,,,,,,2000,,ug/l,,,,3-Methyl-4-chlorophenols not previously included in this spreadsheet. HH criteria updated based on most recent WQC in NMAC
1619,3-Methyl-4-chlorophenol,59-50-7,,WWAL,,,,,,,,N,Y,N,,,,,,,2000,,ug/l,,,,3-Methyl-4-chlorophenols not previously included in this spreadsheet. HH criteria updated based on most recent WQC in NMAC
1328,Methylene chloride,75-09-2,,ColdWAL,,,,,,,,N,Y,N,5,,,,,,10000,,ug/l,TOXIC ORGANICS,413,194,
1328,Methylene chloride,75-09-2,,CoolWAL,,,,,,,,N,Y,N,5,,,,,,10000,,ug/l,TOXIC ORGANICS,413,194,
1328,Methylene chloride,75-09-2,,HQColdWAL,,,,,,,,N,Y,N,5,,,,,,10000,,ug/l,TOXIC ORGANICS,413,194,
1328,Methylene chloride,75-09-2,,MCWAL,,,,,,,,N,Y,N,5,,,,,,10000,,ug/l,TOXIC ORGANICS,413,194,
1328,Methylene chloride,75-09-2,,MWWAL,,,,,,,,N,Y,N,5,,,,,,10000,,ug/l,TOXIC ORGANICS,413,194,
1328,Methylene chloride,75-09-2,,WWAL,,,,,,,,N,Y,N,5,,,,,,10000,,ug/l,TOXIC ORGANICS,413,194,
1395,Nickel,7440-02-0,Dissolved,ColdWAL,,,,,,,,Y,Y,N,0.7,,,,0.145,0.0161,4.6,Y,mg/l,METALS (OTHER THAN MERCURY),754,301,Added fraction=Dissolved
1395,Nickel,7440-02-0,Dissolved,CoolWAL,,,,,,,,Y,Y,N,0.7,,,,0.145,0.0161,4.6,Y,mg/l,METALS (OTHER THAN MERCURY),754,301,Added fraction=Dissolved
1395,Nickel,7440-02-0,Dissolved,HQColdWAL,,,,,,,,Y,Y,N,0.7,,,,0.145,0.0161,4.6,Y,mg/l,METALS (OTHER THAN MERCURY),754,301,Added fraction=Dissolved
1395,Nickel,7440-02-0,Dissolved,LAL,,,,,,,,Y,Y,N,0.7,,,,0.145,,,Y,mg/l,METALS (OTHER THAN MERCURY),754,301,"Added fraction=Dissolved, Removed HH-OO WQC because this pollutant is not persistent"
1395,Nickel,7440-02-0,Dissolved,MCWAL,,,,,,,,Y,Y,N,0.7,,,,0.145,0.0161,4.6,Y,mg/l,METALS (OTHER THAN MERCURY),754,301,Added fraction=Dissolved
1395,Nickel,7440-02-0,Dissolved,MWWAL,,,,,,,,Y,Y,N,0.7,,,,0.145,0.0161,4.6,Y,mg/l,METALS (OTHER THAN MERCURY),754,301,Added fraction=Dissolved
1395,Nickel,7440-02-0,Dissolved,WWAL,,,,,,,,Y,Y,N,0.7,,,,0.145,0.0161,4.6,Y,mg/l,METALS (OTHER THAN MERCURY),754,301,Added fraction=Dissolved
1403,Nitrobenzene,98-95-3,,ColdWAL,,,,,,,,N,Y,N,18,,,,,,600,,ug/l,TOXIC ORGANICS,765,304,
1403,Nitrobenzene,98-95-3,,CoolWAL,,,,,,,,N,Y,N,18,,,,,,600,,ug/l,TOXIC ORGANICS,765,304,
1403,Nitrobenzene,98-95-3,,HQColdWAL,,,,,,,,N,Y,N,18,,,,,,600,,ug/l,TOXIC ORGANICS,765,304,
1403,Nitrobenzene,98-95-3,,MCWAL,,,,,,,,N,Y,N,18,,,,,,600,,ug/l,TOXIC ORGANICS,765,304,
1403,Nitrobenzene,98-95-3,,MWWAL,,,,,,,,N,Y,N,18,,,,,,600,,ug/l,TOXIC ORGANICS,765,304,
1403,Nitrobenzene,98-95-3,,WWAL,,,,,,,,N,Y,N,18,,,,,,600,,ug/l,TOXIC ORGANICS,765,304,
1418,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",,,ColdWAL,,,,,,,,N,N,N,,,132,,,,,,mg/l,AMMONIA,122,308,
1418,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",,,CoolWAL,,,,,,,,N,N,N,,,132,,,,,,mg/l,AMMONIA,122,308,
1418,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",,,HQColdWAL,,,,,,,,N,N,N,,,132,,,,,,mg/l,AMMONIA,122,308,
1418,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",,,LAL,,,,,,,,N,N,N,,,132,,,,,,mg/l,AMMONIA,122,308,
1418,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",,,MCWAL,,,,,,,,N,N,N,,,132,,,,,,mg/l,AMMONIA,122,308,
