"WATER_ID","WATER_NAME","PROJECT_NAME","STATION","STATION_NAME","SAMPLING_EVENT_TYPE","DATE","TIME","ACTIVITY_TYPE","SAMPLE_TYPE","FLT_10UG","SAMPLE_FRACTION","CHR_UID","CHARACTERISTIC_NAME","MEASUREMENT","MEASUREMENT_num","UNITS","LESS_THAN_YN","ASSESSABILITY_QUALIFIER_CODE","ACT_START_DATE","ACT_END_DATE"
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","1266001","Mercury","2.0000000000000001E-4",0.0002,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Total","1266002","Mercury","2.0000000000000001E-4",0.0002,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","1354001","Molybdenum","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","1395","Nickel","0.01",0.01,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Total","1416","Total Kjeldahl nitrogen (Organic N & NH3)","0.44",0.44,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Total","1418","Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N","0.2",0.2,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Field Msr/Obs","Surface Water","Y",,"1648","pH","6.82",6.82,"none","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Total","1674","Phosphorus as P","6.5000000000000002E-2",0.065,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Field Msr/Obs","Surface Water","Y",,"1775","Salinity","0.05",0.05,"ppt","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","1783001","Selenium","5.0000000000000001E-3",0.005,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Total","1783002","Selenium","5.0000000000000001E-3",0.005,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","1793","Silver","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Field Msr/Obs","Surface Water","Y",,"1815","Specific conductance","99",99,"uScm","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","1883","Thallium","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Field Msr/Obs","Surface Water","Y",,"1977","Turbidity","94",94,"NTU","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","1987","Vanadium","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","2005","Zinc","0.01",0.01,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Total","2287","Escherichia coli","8.52",8.52,"MPN100mL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Total","2414","Nitrogen, ammonia as N","0.13",0.13,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Field Msr/Obs","Surface Water","Y",,"2849","Temperature, water","4.45",4.45,"DegC","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","4528","Total Hardness","45",45,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","549001","Aluminum","2.8000000000000001E-2",0.028,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Total","549002","Aluminum","0.75",0.75,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","570","Antimony","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","591","Arsenic","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","611","Barium","5.7000000000000002E-2",0.057,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","657","Beryllium","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","695","Boron","0.05",0.05,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","725","Cadmium","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","809","Chromium","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","827","Cobalt","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Dissolved","832","Copper","0.01",0.01,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Field Msr/Obs","Surface Water","Y",,"985","Dissolved oxygen (DO)","9.89",9.89,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Field Msr/Obs","Surface Water","Y",,"986","Dissolved oxygen saturation","101.8",101.8,"Pct","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-05-17,"09:57","Sample-Routine","Surface Water","Y","Total","988","Total dissolved solids","96",96,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","1215","Lead","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","1249","Manganese","2E-3",0.002,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","1266001","Mercury","2.0000000000000001E-4",0.0002,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Total","1266002","Mercury","2.0000000000000001E-4",0.0002,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","1354001","Molybdenum","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","1395","Nickel","0.01",0.01,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Total","1416","Total Kjeldahl nitrogen (Organic N & NH3)","0.2",0.2,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Total","1418","Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N","0.17",0.17,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Field Msr/Obs","Surface Water","N",,"1648","pH","8.48",8.48,"none","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Total","1674","Phosphorus as P","0.01",0.01,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Field Msr/Obs","Surface Water","N",,"1775","Salinity","0.12",0.12,"ppt","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","1783001","Selenium","5.0000000000000001E-3",0.005,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Total","1783002","Selenium","5.0000000000000001E-3",0.005,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","1793","Silver","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Field Msr/Obs","Surface Water","N",,"1815","Specific conductance","243",243,"uScm","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","1883","Thallium","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Field Msr/Obs","Baseflow","N",,"1977","Turbidity","0",0,"NTU","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","1987","Vanadium","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","2005","Zinc","0.01",0.01,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Total","2287","Escherichia coli","6.32",6.32,"MPN100mL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Total","2414","Nitrogen, ammonia as N","0.05",0.05,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Field Msr/Obs","Surface Water","N",,"2849","Temperature, water","12.83",12.83,"DegC","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","4528","Total Hardness","120",120,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","549001","Aluminum","0.01",0.01,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Total","549002","Aluminum","3.6999999999999998E-2",0.037,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","570","Antimony","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","591","Arsenic","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","611","Barium","0.16",0.16,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","657","Beryllium","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","695","Boron","0.05",0.05,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","725","Cadmium","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","809","Chromium","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","827","Cobalt","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Dissolved","832","Copper","0.01",0.01,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Field Msr/Obs","Surface Water","N",,"985","Dissolved oxygen (DO)","7.92",7.92,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Field Msr/Obs","Surface Water","N",,"986","Dissolved oxygen saturation","98.7",98.7,"Pct","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2023-07-13,"10:36","Sample-Routine","Surface Water","N","Total","988","Total dissolved solids","152",152,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2024-04-30,"13:05","Sample-Routine","Surface Water","N","Dissolved","1215","Lead","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2024-04-30,"13:05","Sample-Routine","Surface Water","N","Dissolved","1249","Manganese","1E-3",0.001,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2024-04-30,"13:05","Sample-Routine","Surface Water","N","Dissolved","1266001","Mercury","2.0000000000000001E-4",0.0002,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2024-04-30,"13:05","Sample-Routine","Surface Water","N","Total","1266002","Mercury","2.0000000000000001E-4",0.0002,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2024-04-30,"13:05","Sample-Routine","Surface Water","N","Dissolved","1354001","Molybdenum","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2024-04-30,"13:05","Sample-Routine","Surface Water","N","Dissolved","1395","Nickel","0.01",0.01,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2024-04-30,"13:05","Sample-Routine","Surface Water","N","Total","1416","Total Kjeldahl nitrogen (Organic N & NH3)","0.22",0.22,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2024-04-30,"13:05","Sample-Routine","Surface Water","N","Total","1418","Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N","0.17",0.17,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2024-04-30,"13:05","Field Msr/Obs","Surface Water","N",,"1648","pH","8.02",8.02,"none","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2024-04-30,"13:05","Sample-Routine","Surface Water","N","Total","1674","Phosphorus as P","3.5999999999999997E-2",0.036,"mgL","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2024-04-30,"13:05","Field Msr/Obs","Surface Water","N",,"1775","Salinity","0.05",0.05,"ppt","N",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2024-04-30,"13:05","Sample-Routine","Surface Water","N","Dissolved","1783001","Selenium","5.0000000000000001E-3",0.005,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2024-04-30,"13:05","Sample-Routine","Surface Water","N","Total","1783002","Selenium","5.0000000000000001E-3",0.005,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2024-04-30,"13:05","Sample-Routine","Surface Water","N","Dissolved","1793","Silver","1E-3",0.001,"mgL","Y",,,
"W_NM-206-03","Upper Rio Gallina subwatershed","Rio Chama Survey 2023-2024","29RGalli045.1","Rio Gallina at FR 76 - 29RGalli045.1","RIVER/STREAM-CHEMICAL",2024-04-30,"13:05","Field Msr/Obs","Surface Water","N",,"1815","Specific conductance","110",110,"uScm","N",,,
